ASV_ID,Cluster_ID,abundance,scientific_name,confidence_level
ASV15356,-1,3,Unclustered,Noise
ASV15357,-1,3,Unclustered,Noise
ASV15358,-1,3,Unclustered,Noise
ASV15359,691,3,Unclustered,Noise
ASV15360,-1,3,Unclustered,Noise
ASV15361,691,3,Unclustered,Noise
ASV15362,-1,3,Unclustered,Noise
ASV15363,691,3,Unclustered,Noise
ASV15364,-1,3,Unclustered,Noise
ASV15365,-1,3,Unclustered,Noise
ASV15366,-1,3,Unclustered,Noise
ASV15367,-1,3,Unclustered,Noise
ASV15368,-1,3,Unclustered,Noise
ASV15369,-1,3,Unclustered,Noise
ASV15370,691,3,Unclustered,Noise
ASV15371,-1,3,Unclustered,Noise
ASV15372,691,3,Unclustered,Noise
ASV15373,691,3,Unclustered,Noise
ASV15374,691,3,Unclustered,Noise
ASV15375,-1,3,Unclustered,Noise
ASV15376,461,3,Rhodophyta_2763;Florideophyceae_2806;Ceramiales_2802;Delesseriaceae_31386;Yoshidaphycus_3163215;Yoshidaphycus,High
ASV15377,-1,3,Unclustered,Noise
ASV15378,-1,3,Unclustered,Noise
ASV15379,-1,3,Unclustered,Noise
ASV15380,691,3,Unclustered,Noise
ASV15381,624,3,Annelida_6340;Polychaeta_6341;Echiuroidea_41798;Thalassematidae_2589731;Listriolobus_61849;Listriolobus,Potentially Novel
ASV15382,-1,3,Unclustered,Noise
ASV15383,-1,3,Unclustered,Noise
ASV15384,691,3,Unclustered,Noise
ASV15385,-1,3,Unclustered,Noise
ASV15386,691,3,Unclustered,Noise
ASV15387,-1,3,Unclustered,Noise
ASV15388,-1,3,Unclustered,Noise
ASV15389,691,3,Unclustered,Noise
ASV15390,691,3,Unclustered,Noise
ASV15391,-1,3,Unclustered,Noise
ASV15392,691,3,Unclustered,Noise
ASV15393,691,3,Unclustered,Noise
ASV15394,386,3,Unclustered,Noise
ASV15395,682,3,Unclustered,Noise
ASV15396,684,3,Unclustered,Noise
ASV15397,-1,3,Unclustered,Noise
ASV15398,691,3,Unclustered,Noise
ASV15399,-1,3,Unclustered,Noise
ASV15400,688,3,Unclustered,Noise
ASV15401,691,3,Unclustered,Noise
ASV15402,691,3,Unclustered,Noise
ASV15403,-1,3,Unclustered,Noise
ASV15404,-1,3,Unclustered,Noise
ASV15405,-1,3,Unclustered,Noise
ASV15406,691,3,Unclustered,Noise
ASV15407,-1,3,Unclustered,Noise
ASV15408,-1,3,Unclustered,Noise
ASV15409,691,3,Unclustered,Noise
ASV15410,-1,3,Unclustered,Noise
ASV15411,-1,3,Unclustered,Noise
ASV15412,691,3,Unclustered,Noise
ASV15413,691,3,Unclustered,Noise
ASV15414,691,3,Unclustered,Noise
ASV15415,233,3,Oomycota_4762;class_Peronosporales_4776;Peronosporales_4776;Peronosporaceae_4777;Hyaloperonospora_184462;Hyaloperonospora,High
ASV15416,691,3,Unclustered,Noise
ASV15417,-1,3,Unclustered,Noise
ASV15418,404,3,Arthropoda_6656;Arachnida_6854;Araneae_6893;Leptonetidae_1002506;Leptoneta_1002517;Leptoneta,Potentially Novel
ASV15419,-1,3,Unclustered,Noise
ASV15420,-1,3,Unclustered,Noise
ASV15421,-1,3,Unclustered,Noise
ASV15422,-1,3,Unclustered,Noise
ASV15423,691,3,Unclustered,Noise
ASV15424,691,3,Unclustered,Noise
ASV15425,691,3,Unclustered,Noise
ASV15426,-1,3,Unclustered,Noise
ASV15427,-1,3,Unclustered,Noise
ASV15428,691,3,Unclustered,Noise
ASV15429,170,3,Haptophyta_2830;class_Prymnesiales_73028;Prymnesiales_73028;Chrysochromulinaceae_1136790;Chrysochromulina_35140;Chrysochromulina,High
ASV15430,-1,3,Unclustered,Noise
ASV15431,-1,3,Unclustered,Noise
ASV15432,653,3,Arthropoda_6656;Insecta_50557;Hymenoptera_7399;Crabronidae_253718;Bembix_288406;Bembix,High
ASV15433,-1,3,Unclustered,Noise
ASV15434,691,3,Unclustered,Noise
ASV15435,691,3,Unclustered,Noise
ASV15436,-1,3,Unclustered,Noise
ASV15437,691,3,Unclustered,Noise
ASV15438,-1,3,Unclustered,Noise
ASV15439,691,3,Unclustered,Noise
ASV15440,-1,3,Unclustered,Noise
ASV15441,684,3,Unclustered,Noise
ASV15442,-1,3,Unclustered,Noise
ASV15443,-1,3,Unclustered,Noise
ASV15444,-1,3,Unclustered,Noise
ASV15445,-1,3,Unclustered,Noise
ASV15446,691,3,Unclustered,Noise
ASV15447,-1,3,Unclustered,Noise
ASV15448,-1,3,Unclustered,Noise
ASV15449,691,3,Unclustered,Noise
ASV15450,691,3,Unclustered,Noise
ASV15451,691,3,Unclustered,Noise
ASV15452,283,3,Cnidaria_6073;Hydrozoa_6074;Siphonophorae_42759;Apolemiidae_316168;Apolemia_316169;Apolemia,High
ASV15453,-1,3,Unclustered,Noise
ASV15454,-1,3,Unclustered,Noise
ASV15455,-1,3,Unclustered,Noise
ASV15456,-1,3,Unclustered,Noise
ASV15457,-1,3,Unclustered,Noise
ASV15458,-1,3,Unclustered,Noise
ASV15459,479,3,Unclustered,Noise
ASV15460,-1,3,Unclustered,Noise
ASV15461,691,3,Unclustered,Noise
ASV15462,-1,3,Unclustered,Noise
ASV15463,690,3,Unclustered,Noise
ASV15464,691,3,Unclustered,Noise
ASV15465,691,3,Unclustered,Noise
ASV15466,-1,3,Unclustered,Noise
ASV15467,691,3,Unclustered,Noise
ASV15468,-1,3,Unclustered,Noise
ASV15469,-1,3,Unclustered,Noise
ASV15470,-1,3,Unclustered,Noise
ASV15471,691,3,Unclustered,Noise
ASV15472,-1,3,Unclustered,Noise
ASV15473,-1,3,Unclustered,Noise
ASV15474,-1,3,Unclustered,Noise
ASV15475,-1,3,Unclustered,Noise
ASV15476,691,3,Unclustered,Noise
ASV15477,-1,3,Unclustered,Noise
ASV15478,691,3,Unclustered,Noise
ASV15479,691,3,Unclustered,Noise
ASV15480,685,3,Unclustered,Noise
ASV15481,-1,3,Unclustered,Noise
ASV15482,359,3,Unclustered,Noise
ASV15483,-1,3,Unclustered,Noise
ASV15484,-1,3,Unclustered,Noise
ASV15485,-1,3,Unclustered,Noise
ASV15486,542,3,Unclustered,Noise
ASV15487,-1,3,Unclustered,Noise
ASV15488,-1,3,Unclustered,Noise
ASV15489,691,3,Unclustered,Noise
ASV15490,-1,3,Unclustered,Noise
ASV15491,-1,3,Unclustered,Noise
ASV15492,-1,3,Unclustered,Noise
ASV15493,-1,3,Unclustered,Noise
ASV15494,-1,3,Unclustered,Noise
ASV15495,691,3,Unclustered,Noise
ASV15496,691,3,Unclustered,Noise
ASV15497,-1,3,Unclustered,Noise
ASV15498,479,3,Unclustered,Noise
ASV15499,-1,3,Unclustered,Noise
ASV15500,-1,3,Unclustered,Noise
ASV15501,-1,3,Unclustered,Noise
ASV15502,-1,3,Unclustered,Noise
ASV15503,691,3,Unclustered,Noise
ASV15504,-1,3,Unclustered,Noise
ASV15505,-1,3,Unclustered,Noise
ASV15506,-1,3,Unclustered,Noise
ASV15507,691,3,Unclustered,Noise
ASV15508,691,3,Unclustered,Noise
ASV15509,691,3,Unclustered,Noise
ASV15510,-1,3,Unclustered,Noise
ASV15511,691,3,Unclustered,Noise
ASV15512,-1,3,Unclustered,Noise
ASV15513,-1,3,Unclustered,Noise
ASV15514,-1,3,Unclustered,Noise
ASV15515,691,3,Unclustered,Noise
ASV15516,691,3,Unclustered,Noise
ASV15517,-1,3,Unclustered,Noise
ASV15518,691,3,Unclustered,Noise
ASV15519,132,3,Oomycota_4762;class_Saprolegniales_4763;Saprolegniales_4763;Saprolegniaceae_4764;Saprolegnia_4769;Saprolegnia,High
ASV15520,-1,3,Unclustered,Noise
ASV15521,-1,3,Unclustered,Noise
ASV15522,-1,3,Unclustered,Noise
ASV15523,691,3,Unclustered,Noise
ASV15524,611,3,Arthropoda_6656;Arachnida_6854;Araneae_6893;Linyphiidae_81835;Lophomma_1660008;Lophomma,High
ASV15525,691,3,Unclustered,Noise
ASV15526,691,3,Unclustered,Noise
ASV15527,691,3,Unclustered,Noise
ASV15528,691,3,Unclustered,Noise
ASV15529,691,3,Unclustered,Noise
ASV15530,-1,3,Unclustered,Noise
ASV15531,-1,3,Unclustered,Noise
ASV15532,64,3,Haptophyta_2830;class_Isochrysidales_73020;Isochrysidales_73020;Noelaerhabdaceae_418966;Emiliania_2902;Emiliania,High
ASV15533,691,3,Unclustered,Noise
ASV15534,691,3,Unclustered,Noise
ASV15535,654,3,Unclustered,Noise
ASV15536,691,3,Unclustered,Noise
ASV15537,691,3,Unclustered,Noise
ASV15538,579,3,Unclustered,Noise
ASV15539,-1,3,Unclustered,Noise
ASV15540,-1,3,Unclustered,Noise
ASV15541,691,3,Unclustered,Noise
ASV15542,-1,3,Unclustered,Noise
ASV15543,-1,3,Unclustered,Noise
ASV15544,424,3,Basidiomycota_5204;Agaricomycetes_155619;Hymenochaetales_139380;Hirschioporaceae_3074113;Pallidohirschioporus_3074114;Pallidohirschioporus,High
ASV15545,-1,3,Unclustered,Noise
ASV15546,685,3,Unclustered,Noise
ASV15547,-1,3,Unclustered,Noise
ASV15548,631,3,Unclustered,Noise
ASV15549,654,3,Unclustered,Noise
ASV15550,-1,3,Unclustered,Noise
ASV15551,691,3,Unclustered,Noise
ASV15552,-1,3,Unclustered,Noise
ASV15553,691,3,Unclustered,Noise
ASV15554,-1,3,Unclustered,Noise
ASV15555,-1,3,Unclustered,Noise
ASV15556,691,3,Unclustered,Noise
ASV15557,-1,3,Unclustered,Noise
ASV15558,-1,3,Unclustered,Noise
ASV15559,-1,3,Unclustered,Noise
ASV15560,-1,3,Unclustered,Noise
ASV15561,-1,3,Unclustered,Noise
ASV15562,386,3,Unclustered,Noise
ASV15563,-1,3,Unclustered,Noise
ASV15564,664,3,Unclustered,Noise
ASV15565,-1,3,Unclustered,Noise
ASV15566,691,3,Unclustered,Noise
ASV15567,691,3,Unclustered,Noise
ASV15568,691,3,Unclustered,Noise
ASV15569,-1,3,Unclustered,Noise
ASV15570,-1,3,Unclustered,Noise
ASV15571,691,3,Unclustered,Noise
ASV15572,-1,3,Unclustered,Noise
ASV15573,691,3,Unclustered,Noise
ASV15574,691,3,Unclustered,Noise
ASV15575,691,3,Unclustered,Noise
ASV15576,-1,3,Unclustered,Noise
ASV15577,-1,3,Unclustered,Noise
ASV15578,-1,3,Unclustered,Noise
ASV15579,691,3,Unclustered,Noise
ASV15580,691,3,Unclustered,Noise
ASV15581,-1,3,Unclustered,Noise
ASV15582,691,3,Unclustered,Noise
ASV15583,-1,3,Unclustered,Noise
ASV15584,-1,3,Unclustered,Noise
ASV15585,691,3,Unclustered,Noise
ASV15586,-1,3,Unclustered,Noise
ASV15587,-1,3,Unclustered,Noise
ASV15588,-1,3,Unclustered,Noise
ASV15589,691,3,Unclustered,Noise
ASV15590,419,3,Unclustered,Noise
ASV15591,-1,3,Unclustered,Noise
ASV15592,691,3,Unclustered,Noise
ASV15593,145,3,Mollusca_6447;Gastropoda_6448;Stylommatophora_6527;Helicarionidae_424154;Stanisicarion_424183;Stanisicarion,High
ASV15594,-1,3,Unclustered,Noise
ASV15595,-1,3,Unclustered,Noise
ASV15596,-1,3,Unclustered,Noise
ASV15597,691,3,Unclustered,Noise
ASV15598,691,3,Unclustered,Noise
ASV15599,691,3,Unclustered,Noise
ASV15600,-1,3,Unclustered,Noise
ASV15601,-1,3,Unclustered,Noise
ASV15602,-1,3,Unclustered,Noise
ASV15603,223,3,phylum_Phaeophyceae_2870;Phaeophyceae_2870;Dictyotales_2873;Dictyotaceae_2874;Canistrocarpus_499614;Canistrocarpus,High
ASV15604,691,3,Unclustered,Noise
ASV15605,684,3,Unclustered,Noise
ASV15606,691,3,Unclustered,Noise
ASV15607,642,3,Unclustered,Noise
ASV15608,617,3,Unclustered,Noise
ASV15609,-1,3,Unclustered,Noise
ASV15610,-1,3,Unclustered,Noise
ASV15611,691,2,Unclustered,Noise
ASV15612,691,2,Unclustered,Noise
ASV15613,691,2,Unclustered,Noise
ASV15614,21,2,Arthropoda_6656;Insecta_50557;Hymenoptera_7399;Vespidae_7438;Zethus_427986;Zethus,High
ASV15615,691,2,Unclustered,Noise
ASV15616,691,2,Unclustered,Noise
ASV15617,691,2,Unclustered,Noise
ASV15618,691,2,Unclustered,Noise
ASV15619,691,2,Unclustered,Noise
ASV15620,417,2,Ascomycota_4890;Dothideomycetes_147541;Cladosporiales_2726946;Cladosporiaceae_452563;Cladosporium_5498;Cladosporium,High
ASV15621,-1,2,Unclustered,Noise
ASV15622,12,2,Arthropoda_6656;Insecta_50557;Orthoptera_6993;Gryllotalpidae_208677;Gryllotalpa_208679;Gryllotalpa,High
ASV15623,691,2,Unclustered,Noise
ASV15624,-1,2,Unclustered,Noise
ASV15625,691,2,Unclustered,Noise
ASV15626,-1,2,Unclustered,Noise
ASV15627,-1,2,Unclustered,Noise
ASV15628,-1,2,Unclustered,Noise
ASV15629,-1,2,Unclustered,Noise
ASV15630,-1,2,Unclustered,Noise
ASV15631,-1,2,Unclustered,Noise
ASV15632,-1,2,Unclustered,Noise
ASV15633,324,2,Discosea_555280;Flabellinia_1485085;Dactylopodida_555392;Paramoebidae_200887;Paramoeba_200890;Paramoeba,High
ASV15634,-1,2,Unclustered,Noise
ASV15635,-1,2,Unclustered,Noise
ASV15636,578,2,phylum_Phaeophyceae_2870;Phaeophyceae_2870;Ralfsiales_891380;Neoralfsiaceae_1390216;Neoralfsia_1390217;Neoralfsia,High
ASV15637,-1,2,Unclustered,Noise
ASV15638,691,2,Unclustered,Noise
ASV15639,-1,2,Unclustered,Noise
ASV15640,-1,2,Unclustered,Noise
ASV15641,-1,2,Unclustered,Noise
ASV15642,-1,2,Unclustered,Noise
ASV15643,-1,2,Unclustered,Noise
ASV15644,691,2,Unclustered,Noise
ASV15645,-1,2,Unclustered,Noise
ASV15646,-1,2,Unclustered,Noise
ASV15647,-1,2,Unclustered,Noise
ASV15648,-1,2,Unclustered,Noise
ASV15649,-1,2,Unclustered,Noise
ASV15650,-1,2,Unclustered,Noise
ASV15651,-1,2,Unclustered,Noise
ASV15652,83,2,Arthropoda_6656;Hexanauplia_72037;Calanoida_6833;Clausocalanidae_148994;Clausocalanus_148995;Clausocalanus,High
ASV15653,508,2,Basidiomycota_5204;Agaricomycetes_155619;Gomphales_452336;Gomphaceae_60108;Turbinellus_288425;Turbinellus,Potentially Novel
ASV15654,-1,2,Unclustered,Noise
ASV15655,-1,2,Unclustered,Noise
ASV15656,-1,2,Unclustered,Noise
ASV15657,-1,2,Unclustered,Noise
ASV15658,691,2,Unclustered,Noise
ASV15659,-1,2,Unclustered,Noise
ASV15660,-1,2,Unclustered,Noise
ASV15661,-1,2,Unclustered,Noise
ASV15662,129,2,Oomycota_4762;class_Saprolegniales_4763;Saprolegniales_4763;Saprolegniaceae_4764;Achlya_4765;Achlya,High
ASV15663,380,2,Discosea_555280;Flabellinia_1485085;Dactylopodida_555392;Paramoebidae_200887;Cunea_1654807;Cunea,High
ASV15664,-1,2,Unclustered,Noise
ASV15665,-1,2,Unclustered,Noise
ASV15666,480,2,Annelida_6340;Clitellata_42113;Hirudinida_2218736;Americobdellidae_251235;Americobdella_251236;Americobdella,High
ASV15667,-1,2,Unclustered,Noise
ASV15668,-1,2,Unclustered,Noise
ASV15669,-1,2,Unclustered,Noise
ASV15670,608,2,Arthropoda_6656;Insecta_50557;Lepidoptera_7088;Hesperiidae_40093;Lindra_509525;Lindra,High
ASV15671,-1,2,Unclustered,Noise
ASV15672,-1,2,Unclustered,Noise
ASV15673,691,2,Unclustered,Noise
ASV15674,630,2,Unclustered,Noise
ASV15675,-1,2,Unclustered,Noise
ASV15676,-1,2,Unclustered,Noise
ASV15677,-1,2,Unclustered,Noise
ASV15678,-1,2,Unclustered,Noise
ASV15679,632,2,Unclustered,Noise
ASV15680,691,2,Unclustered,Noise
ASV15681,-1,2,Unclustered,Noise
ASV15682,691,2,Unclustered,Noise
ASV15683,691,2,Unclustered,Noise
ASV15684,-1,2,Unclustered,Noise
ASV15685,524,2,Discosea_555280;class_Himatismenida_313555;Himatismenida_313555;Cochliopodiidae_313556;Ovalopodium_1027631;Ovalopodium,High
ASV15686,-1,2,Unclustered,Noise
ASV15687,626,2,Annelida_6340;Clitellata_42113;Hirudinida_2218736;Haemadipsidae_27387;Chtonobdella_60942;Chtonobdella,Potentially Novel
ASV15688,-1,2,Unclustered,Noise
ASV15689,-1,2,Unclustered,Noise
ASV15690,-1,2,Unclustered,Noise
ASV15691,226,2,Discosea_555280;class_Longamoebia_1485168;Longamoebia_1485168;Acanthamoebidae_33677;Acanthamoeba_5754;Acanthamoeba,High
ASV15692,-1,2,Unclustered,Noise
ASV15693,691,2,Unclustered,Noise
ASV15694,691,2,Unclustered,Noise
ASV15695,-1,2,Unclustered,Noise
ASV15696,-1,2,Unclustered,Noise
ASV15697,-1,2,Unclustered,Noise
ASV15698,-1,2,Unclustered,Noise
ASV15699,691,2,Unclustered,Noise
ASV15700,691,2,Unclustered,Noise
ASV15701,-1,2,Unclustered,Noise
ASV15702,-1,2,Unclustered,Noise
ASV15703,665,2,Arthropoda_6656;Hexanauplia_72037;Cyclopoida_84308;Oithonidae_136189;Oithona_136190;Oithona,High
ASV15704,691,2,Unclustered,Noise
ASV15705,683,2,Unclustered,Noise
ASV15706,691,2,Unclustered,Noise
ASV15707,-1,2,Unclustered,Noise
ASV15708,691,2,Unclustered,Noise
ASV15709,-1,2,Unclustered,Noise
ASV15710,-1,2,Unclustered,Noise
ASV15711,541,2,Tubulinea_555369;Elardia_2681632;Euamoebida_180229;family_Copromyxa_931553;Copromyxa_931553;Copromyxa,High
ASV15712,-1,2,Unclustered,Noise
ASV15713,599,2,phylum_Phaeophyceae_2870;Phaeophyceae_2870;Dictyotales_2873;Dictyotaceae_2874;Dictyotopsis_670094;Dictyotopsis,High
ASV15714,-1,2,Unclustered,Noise
ASV15715,-1,2,Unclustered,Noise
ASV15716,-1,2,Unclustered,Noise
ASV15717,-1,2,Unclustered,Noise
ASV15718,-1,2,Unclustered,Noise
ASV15719,691,2,Unclustered,Noise
ASV15720,677,2,Unclustered,Noise
ASV15721,691,2,Unclustered,Noise
ASV15722,-1,2,Unclustered,Noise
ASV15723,-1,2,Unclustered,Noise
ASV15724,-1,2,Unclustered,Noise
ASV15725,-1,2,Unclustered,Noise
ASV15726,595,2,phylum_Dinophyceae_2864;Dinophyceae_2864;Gymnodiniales_2953;Gymnodiniaceae_66801;Margalefidinium_2315349;Margalefidinium,High
ASV15727,-1,2,Unclustered,Noise
ASV15728,218,2,Arthropoda_6656;Insecta_50557;Diptera_7147;Mycetophilidae_29035;Mycomya_608706;Mycomya,High
ASV15729,-1,2,Unclustered,Noise
ASV15730,-1,2,Unclustered,Noise
ASV15731,528,2,Arthropoda_6656;Insecta_50557;Hymenoptera_7399;Tenthredinidae_27532;Ametastegia_655805;Ametastegia,High
ASV15732,-1,2,Unclustered,Noise
ASV15733,626,2,Annelida_6340;Clitellata_42113;Hirudinida_2218736;Haemadipsidae_27387;Chtonobdella_60942;Chtonobdella,Potentially Novel
ASV15734,657,2,Mollusca_6447;Gastropoda_6448;order_Lymnaeidae_6521;Lymnaeidae_6521;Radix_55689;Radix,Potentially Novel
ASV15735,691,2,Unclustered,Noise
ASV15736,-1,2,Unclustered,Noise
ASV15737,-1,2,Unclustered,Noise
ASV15738,662,2,Unclustered,Noise
ASV15739,-1,2,Unclustered,Noise
ASV15740,691,2,Unclustered,Noise
ASV15741,-1,2,Unclustered,Noise
ASV15742,691,2,Unclustered,Noise
ASV15743,-1,2,Unclustered,Noise
ASV15744,691,2,Unclustered,Noise
ASV15745,691,2,Unclustered,Noise
ASV15746,-1,2,Unclustered,Noise
ASV15747,-1,2,Unclustered,Noise
ASV15748,691,2,Unclustered,Noise
ASV15749,-1,2,Unclustered,Noise
ASV15750,-1,2,Unclustered,Noise
ASV15751,691,2,Unclustered,Noise
ASV15752,691,2,Unclustered,Noise
ASV15753,-1,2,Unclustered,Noise
ASV15754,-1,2,Unclustered,Noise
ASV15755,691,2,Unclustered,Noise
ASV15756,-1,2,Unclustered,Noise
ASV15757,691,2,Unclustered,Noise
ASV15758,691,2,Unclustered,Noise
ASV15759,-1,2,Unclustered,Noise
ASV15760,-1,2,Unclustered,Noise
ASV15761,-1,2,Unclustered,Noise
ASV15762,691,2,Unclustered,Noise
ASV15763,691,2,Unclustered,Noise
ASV15764,-1,2,Unclustered,Noise
ASV15765,-1,2,Unclustered,Noise
ASV15766,-1,2,Unclustered,Noise
ASV15767,-1,2,Unclustered,Noise
ASV15768,-1,2,Unclustered,Noise
ASV15769,306,2,Discosea_555280;class_Longamoebia_1485168;Longamoebia_1485168;Acanthamoebidae_33677;Acanthamoeba_5754;Acanthamoeba,High
ASV15770,-1,2,Unclustered,Noise
ASV15771,-1,2,Unclustered,Noise
ASV15772,691,2,Unclustered,Noise
ASV15773,691,2,Unclustered,Noise
ASV15774,686,2,Oomycota_4762;class_Peronosporales_4776;Peronosporales_4776;Peronosporaceae_4777;Phytophthora_4783;Phytophthora,High
ASV15775,-1,2,Unclustered,Noise
ASV15776,-1,2,Unclustered,Noise
ASV15777,691,2,Unclustered,Noise
ASV15778,691,2,Unclustered,Noise
ASV15779,691,2,Unclustered,Noise
ASV15780,-1,2,Unclustered,Noise
ASV15781,-1,2,Unclustered,Noise
ASV15782,-1,2,Unclustered,Noise
ASV15783,571,2,Oomycota_4762;class_Saprolegniales_4763;Saprolegniales_4763;Saprolegniaceae_4764;Aphanomyces_100860;Aphanomyces,High
ASV15784,551,2,Oomycota_4762;class_Saprolegniales_4763;Saprolegniales_4763;Saprolegniaceae_4764;Saprolegnia_4769;Saprolegnia,High
ASV15785,-1,2,Unclustered,Noise
ASV15786,-1,2,Unclustered,Noise
ASV15787,-1,2,Unclustered,Noise
ASV15788,-1,2,Unclustered,Noise
ASV15789,-1,2,Unclustered,Noise
ASV15790,-1,2,Unclustered,Noise
ASV15791,-1,2,Unclustered,Noise
ASV15792,691,2,Unclustered,Noise
ASV15793,691,2,Unclustered,Noise
ASV15794,-1,2,Unclustered,Noise
ASV15795,-1,2,Unclustered,Noise
ASV15796,-1,2,Unclustered,Noise
ASV15797,691,2,Unclustered,Noise
ASV15798,691,2,Unclustered,Noise
ASV15799,691,2,Unclustered,Noise
ASV15800,-1,2,Unclustered,Noise
ASV15801,-1,2,Unclustered,Noise
ASV15802,-1,2,Unclustered,Noise
ASV15803,691,2,Unclustered,Noise
ASV15804,418,2,Unclustered,Noise
ASV15805,-1,2,Unclustered,Noise
ASV15806,691,2,Unclustered,Noise
ASV15807,-1,2,Unclustered,Noise
ASV15808,-1,2,Unclustered,Noise
ASV15809,-1,2,Unclustered,Noise
ASV15810,691,2,Unclustered,Noise
ASV15811,691,2,Unclustered,Noise
ASV15812,-1,2,Unclustered,Noise
ASV15813,-1,2,Unclustered,Noise
ASV15814,-1,2,Unclustered,Noise
ASV15815,426,2,phylum_Phaeophyceae_2870;Phaeophyceae_2870;Ectocarpales_2877;Ectocarpaceae_2878;Kuckuckia_43936;Kuckuckia,High
ASV15816,-1,2,Unclustered,Noise
ASV15817,-1,2,Unclustered,Noise
ASV15818,-1,2,Unclustered,Noise
ASV15819,-1,2,Unclustered,Noise
ASV15820,691,2,Unclustered,Noise
ASV15821,-1,2,Unclustered,Noise
ASV15822,435,2,Rhodophyta_2763;Bangiophyceae_2797;Bangiales_29216;Bangiaceae_31345;Pyropia_1094566;Pyropia,High
ASV15823,-1,2,Unclustered,Noise
ASV15824,44,2,Oomycota_4762;class_Peronosporales_4776;Peronosporales_4776;Peronosporaceae_4777;Phytophthora_4783;Phytophthora,High
ASV15825,63,2,Oomycota_4762;class_Peronosporales_4776;Peronosporales_4776;Peronosporaceae_4777;Phytophthora_4783;Phytophthora,High
ASV15826,-1,2,Unclustered,Noise
ASV15827,691,2,Unclustered,Noise
ASV15828,-1,2,Unclustered,Noise
ASV15829,517,2,Ascomycota_4890;Dothideomycetes_147541;Dothideales_5014;Saccotheciaceae_1570301;Aureobasidium_5579;Aureobasidium,High
ASV15830,-1,2,Unclustered,Noise
ASV15831,-1,2,Unclustered,Noise
ASV15832,-1,2,Unclustered,Noise
ASV15833,691,2,Unclustered,Noise
ASV15834,-1,2,Unclustered,Noise
ASV15835,691,2,Unclustered,Noise
ASV15836,691,2,Unclustered,Noise
ASV15837,-1,2,Unclustered,Noise
ASV15838,-1,2,Unclustered,Noise
ASV15839,691,2,Unclustered,Noise
ASV15840,691,2,Unclustered,Noise
ASV15841,-1,2,Unclustered,Noise
ASV15842,-1,2,Unclustered,Noise
ASV15843,-1,2,Unclustered,Noise
ASV15844,-1,2,Unclustered,Noise
ASV15845,-1,2,Unclustered,Noise
ASV15846,-1,2,Unclustered,Noise
ASV15847,-1,2,Unclustered,Noise
ASV15848,691,2,Unclustered,Noise
ASV15849,691,2,Unclustered,Noise
ASV15850,-1,2,Unclustered,Noise
ASV15851,691,2,Unclustered,Noise
ASV15852,-1,2,Unclustered,Noise
ASV15853,-1,2,Unclustered,Noise
ASV15854,-1,2,Unclustered,Noise
ASV15855,691,2,Unclustered,Noise
ASV15856,691,2,Unclustered,Noise
ASV15857,691,2,Unclustered,Noise
ASV15858,691,2,Unclustered,Noise
ASV15859,-1,2,Unclustered,Noise
ASV15860,691,2,Unclustered,Noise
ASV15861,-1,2,Unclustered,Noise
ASV15862,-1,2,Unclustered,Noise
ASV15863,691,2,Unclustered,Noise
ASV15864,691,2,Unclustered,Noise
ASV15865,691,2,Unclustered,Noise
ASV15866,-1,2,Unclustered,Noise
ASV15867,691,2,Unclustered,Noise
ASV15868,-1,2,Unclustered,Noise
ASV15869,-1,2,Unclustered,Noise
ASV15870,-1,2,Unclustered,Noise
ASV15871,691,2,Unclustered,Noise
ASV15872,-1,2,Unclustered,Noise
ASV15873,-1,2,Unclustered,Noise
ASV15874,691,2,Unclustered,Noise
ASV15875,691,2,Unclustered,Noise
ASV15876,691,2,Unclustered,Noise
ASV15877,691,2,Unclustered,Noise
ASV15878,691,2,Unclustered,Noise
ASV15879,691,2,Unclustered,Noise
ASV15880,691,2,Unclustered,Noise
ASV15881,-1,2,Unclustered,Noise
ASV15882,-1,2,Unclustered,Noise
ASV15883,-1,2,Unclustered,Noise
ASV15884,691,2,Unclustered,Noise
ASV15885,-1,2,Unclustered,Noise
ASV15886,691,2,Unclustered,Noise
ASV15887,-1,2,Unclustered,Noise
ASV15888,-1,2,Unclustered,Noise
ASV15889,691,2,Unclustered,Noise
ASV15890,-1,2,Unclustered,Noise
ASV15891,691,2,Unclustered,Noise
ASV15892,-1,2,Unclustered,Noise
ASV15893,-1,2,Unclustered,Noise
ASV15894,-1,2,Unclustered,Noise
ASV15895,691,2,Unclustered,Noise
ASV15896,691,2,Unclustered,Noise
ASV15897,-1,2,Unclustered,Noise
ASV15898,-1,2,Unclustered,Noise
ASV15899,530,2,Arthropoda_6656;Insecta_50557;Coleoptera_7041;Silphidae_57514;Thanatophilus_347474;Thanatophilus,Potentially Novel
ASV15900,691,2,Unclustered,Noise
ASV15901,-1,2,Unclustered,Noise
ASV15902,-1,2,Unclustered,Noise
ASV15903,691,2,Unclustered,Noise
ASV15904,691,2,Unclustered,Noise
ASV15905,691,2,Unclustered,Noise
ASV15906,668,2,Ciliophora_5878;Spirotrichea_33829;Euplotida_33831;Uronychiidae_100129;Diophrys_132686;Diophrys,Potentially Novel
ASV15907,-1,2,Unclustered,Noise
ASV15908,691,2,Unclustered,Noise
ASV15909,691,2,Unclustered,Noise
ASV15910,-1,2,Unclustered,Noise
ASV15911,691,2,Unclustered,Noise
ASV15912,-1,2,Unclustered,Noise
ASV15913,691,2,Unclustered,Noise
